System info: host: 'Elenas-MacBook-Pro.local', ip: '2a06:c701:479f:b100:1cc7:84f8:259f:7d0e%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '12.6.1', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 118.0.5993.96, chrome: {chromedriverVersion: 118.0.5993.70 (e52f33f30b91..., userDataDir: /var/folders/s_/zy5ffsj13lg...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58569}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: MAC, platformName: MAC, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: bbca115cc736aa8ffbaa3a229a85cfa8
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-23 19:35:15,931 INFO t.TestBase [TestBase.java:38] Finished test --->loginNegativeTestWrongPassword
2023-10-23 19:35:15,931 INFO t.TestBase [TestBase.java:39] ================================================
2023-10-23 19:35:15,932 INFO t.TestBase [TestBase.java:33] Started test --->loginPositiveTestModel
2023-10-23 19:35:15,932 INFO m.NGListener [NGListener.java:16] Start of the test ---> loginPositiveTestModel
2023-10-23 19:35:15,933 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //*[.='LOGIN']
2023-10-23 19:35:18,942 INFO m.WDListener [WDListener.java:33] Something went wrong!!!
2023-10-23 19:35:18,942 INFO m.WDListener [WDListener.java:34] no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=118.0.5993.96)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'Elenas-MacBook-Pro.local', ip: '2a06:c701:479f:b100:1cc7:84f8:259f:7d0e%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '12.6.1', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
